type,client,tx,amount
dispute,9622,19246,
chargeback,9622,19246,
deposit,9623,19246,2.0
dispute,9623,19246,
resolve,9623,19246,
withdrawal,9623,19247,1.5
dispute,9623,19247,
resolve,9623,19247,
deposit,9623,19248,2.0
dispute,9623,19248,
chargeback,9623,19248,
deposit,9624,19248,2.0
dispute,9624,19248,
resolve,9624,19248,
withdrawal,9624,19249,1.5
dispute,9624,19249,
resolve,9624,19249,
deposit,9624,19250,2.0
dispute,9624,19250,
chargeback,9624,19250,
deposit,9625,19250,2.0
dispute,9625,19250,
resolve,9625,19250,
withdrawal,9625,19251,1.5
dispute,9625,19251,
resolve,9625,19251,
deposit,9625,19252,2.0
dispute,9625,19252,
chargeback,9625,19252,
deposit,9626,19252,2.0
dispute,9626,19252,
resolve,9626,19252,
withdrawal,9626,19253,1.5
dispute,9626,19253,
resolve,9626,19253,
deposit,9626,19254,2.0
dispute,9626,19254,
chargeback,9626,19254,
deposit,9627,19254,2.0
dispute,9627,19254,
resolve,9627,19254,
withdrawal,9627,19255,1.5
dispute,9627,19255,
resolve,9627,19255,
deposit,9627,19256,2.0
dispute,9627,19256,
chargeback,9627,19256,
deposit,9628,19256,2.0
dispute,9628,19256,
resolve,9628,19256,
withdrawal,9628,19257,1.5
dispute,9628,19257,
resolve,9628,19257,
deposit,9628,19258,2.0
dispute,9628,19258,
chargeback,9628,19258,
deposit,9629,19258,2.0
dispute,9629,19258,
resolve,9629,19258,
withdrawal,9629,19259,1.5
dispute,9629,19259,
resolve,9629,19259,
deposit,9629,19260,2.0
dispute,9629,19260,
chargeback,9629,19260,
deposit,9630,19260,2.0
dispute,9630,19260,
resolve,9630,19260,
withdrawal,9630,19261,1.5
dispute,9630,19261,
resolve,9630,19261,
deposit,9630,19262,2.0
dispute,9630,19262,
chargeback,9630,19262,
deposit,9631,19262,2.0
dispute,9631,19262,
resolve,9631,19262,
withdrawal,9631,19263,1.5
dispute,9631,19263,
resolve,9631,19263,
deposit,9631,19264,2.0
dispute,9631,19264,
chargeback,9631,19264,
deposit,9632,19264,2.0
dispute,9632,19264,
resolve,9632,19264,
withdrawal,9632,19265,1.5
dispute,9632,19265,
resolve,9632,19265,
deposit,9632,19266,2.0
dispute,9632,19266,
chargeback,9632,19266,
deposit,9633,19266,2.0
dispute,9633,19266,
resolve,9633,19266,
withdrawal,9633,19267,1.5
dispute,9633,19267,
resolve,9633,19267,
deposit,9633,19268,2.0
dispute,9633,19268,
chargeback,9633,19268,
deposit,9634,19268,2.0
dispute,9634,19268,
resolve,9634,19268,
withdrawal,9634,19269,1.5
dispute,9634,19269,
resolve,9634,19269,
deposit,9634,19270,2.0
dispute,9634,19270,
chargeback,9634,19270,
deposit,9635,19270,2.0
dispute,9635,19270,
resolve,9635,19270,
withdrawal,9635,19271,1.5
dispute,9635,19271,
resolve,9635,19271,
deposit,9635,19272,2.0
dispute,9635,19272,
chargeback,9635,19272,
deposit,9636,19272,2.0
dispute,9636,19272,
resolve,9636,19272,
withdrawal,9636,19273,1.5
dispute,9636,19273,
resolve,9636,19273,
deposit,9636,19274,2.0
dispute,9636,19274,
chargeback,9636,19274,
deposit,9637,19274,2.0
dispute,9637,19274,
resolve,9637,19274,
withdrawal,9637,19275,1.5
dispute,9637,19275,
resolve,9637,19275,
deposit,9637,19276,2.0
dispute,9637,19276,
chargeback,9637,19276,
deposit,9638,19276,2.0
dispute,9638,19276,
resolve,9638,19276,
withdrawal,9638,19277,1.5
dispute,9638,19277,
resolve,9638,19277,
deposit,9638,19278,2.0
dispute,9638,19278,
chargeback,9638,19278,
deposit,9639,19278,2.0
dispute,9639,19278,
resolve,9639,19278,
withdrawal,9639,19279,1.5
dispute,9639,19279,
resolve,9639,19279,
deposit,9639,19280,2.0
dispute,9639,19280,
chargeback,9639,19280,
deposit,9640,19280,2.0
dispute,9640,19280,
resolve,9640,19280,
withdrawal,9640,19281,1.5
dispute,9640,19281,
resolve,9640,19281,
deposit,9640,19282,2.0
dispute,9640,19282,
chargeback,9640,19282,
deposit,9641,19282,2.0
dispute,9641,19282,
resolve,9641,19282,
withdrawal,9641,19283,1.5
dispute,9641,19283,
resolve,9641,19283,
deposit,9641,19284,2.0
dispute,9641,19284,
chargeback,9641,19284,
deposit,9642,19284,2.0
dispute,9642,19284,
resolve,9642,19284,
withdrawal,9642,19285,1.5
dispute,9642,19285,
resolve,9642,19285,
deposit,9642,19286,2.0
dispute,9642,19286,
chargeback,9642,19286,
deposit,9643,19286,2.0
dispute,9643,19286,
resolve,9643,19286,
withdrawal,9643,19287,1.5
dispute,9643,19287,
resolve,9643,19287,
deposit,9643,19288,2.0
dispute,9643,19288,
chargeback,9643,19288,
deposit,9644,19288,2.0
dispute,9644,19288,
resolve,9644,19288,
withdrawal,9644,19289,1.5
dispute,9644,19289,
resolve,9644,19289,
deposit,9644,19290,2.0
dispute,9644,19290,
chargeback,9644,19290,
deposit,9645,19290,2.0
dispute,9645,19290,
resolve,9645,19290,
withdrawal,9645,19291,1.5
dispute,9645,19291,
resolve,9645,19291,
deposit,9645,19292,2.0
dispute,9645,19292,
chargeback,9645,19292,
deposit,9646,19292,2.0
dispute,9646,19292,
resolve,9646,19292,
withdrawal,9646,19293,1.5
dispute,9646,19293,
resolve,9646,19293,
deposit,9646,19294,2.0
dispute,9646,19294,
chargeback,9646,19294,
deposit,9647,19294,2.0
dispute,9647,19294,
resolve,9647,19294,
withdrawal,9647,19295,1.5
dispute,9647,19295,
resolve,9647,19295,
deposit,9647,19296,2.0
dispute,9647,19296,
chargeback,9647,19296,
deposit,9648,19296,2.0
dispute,9648,19296,
resolve,9648,19296,
withdrawal,9648,19297,1.5
dispute,9648,19297,
resolve,9648,19297,
deposit,9648,19298,2.0
dispute,9648,19298,
chargeback,9648,19298,
deposit,9649,19298,2.0
dispute,9649,19298,
resolve,9649,19298,
withdrawal,9649,19299,1.5
dispute,9649,19299,
resolve,9649,19299,
deposit,9649,19300,2.0
dispute,9649,19300,
chargeback,9649,19300,
deposit,9650,19300,2.0
dispute,9650,19300,
resolve,9650,19300,
withdrawal,9650,19301,1.5
dispute,9650,19301,
resolve,9650,19301,
deposit,9650,19302,2.0
dispute,9650,19302,
chargeback,9650,19302,
deposit,9651,19302,2.0
dispute,9651,19302,
resolve,9651,19302,
withdrawal,9651,19303,1.5
dispute,9651,19303,
resolve,9651,19303,
deposit,9651,19304,2.0
dispute,9651,19304,
chargeback,9651,19304,
deposit,9652,19304,2.0
dispute,9652,19304,
resolve,9652,19304,
withdrawal,9652,19305,1.5
dispute,9652,19305,
resolve,9652,19305,
deposit,9652,19306,2.0
dispute,9652,19306,
chargeback,9652,19306,
deposit,9653,19306,2.0
dispute,9653,19306,
resolve,9653,19306,
withdrawal,9653,19307,1.5
dispute,9653,19307,
resolve,9653,19307,
deposit,9653,19308,2.0
dispute,9653,19308,
chargeback,9653,19308,
deposit,9654,19308,2.0
dispute,9654,19308,
resolve,9654,19308,
withdrawal,9654,19309,1.5
dispute,9654,19309,
resolve,9654,19309,
deposit,9654,19310,2.0
dispute,9654,19310,
chargeback,9654,19310,
deposit,9655,19310,2.0
dispute,9655,19310,
resolve,9655,19310,
withdrawal,9655,19311,1.5
dispute,9655,19311,
resolve,9655,19311,
deposit,9655,19312,2.0
dispute,9655,19312,
chargeback,9655,19312,
deposit,9656,19312,2.0
dispute,9656,19312,
resolve,9656,19312,
withdrawal,9656,19313,1.5
dispute,9656,19313,
resolve,9656,19313,
deposit,9656,19314,2.0
dispute,9656,19314,
chargeback,9656,19314,
deposit,9657,19314,2.0
dispute,9657,19314,
resolve,9657,19314,
withdrawal,9657,19315,1.5
dispute,9657,19315,
resolve,9657,19315,
deposit,9657,19316,2.0
dispute,9657,19316,
chargeback,9657,19316,
deposit,9658,19316,2.0
dispute,9658,19316,
resolve,9658,19316,
withdrawal,9658,19317,1.5
dispute,9658,19317,
resolve,9658,19317,
deposit,9658,19318,2.0
dispute,9658,19318,
chargeback,9658,19318,
deposit,9659,19318,2.0
dispute,9659,19318,
resolve,9659,19318,
withdrawal,9659,19319,1.5
dispute,9659,19319,
resolve,9659,19319,
deposit,9659,19320,2.0
dispute,9659,19320,
chargeback,9659,19320,
deposit,9660,19320,2.0
dispute,9660,19320,
resolve,9660,19320,
withdrawal,9660,19321,1.5
dispute,9660,19321,
resolve,9660,19321,
deposit,9660,19322,2.0
dispute,9660,19322,
chargeback,9660,19322,
deposit,9661,19322,2.0
dispute,9661,19322,
resolve,9661,19322,
withdrawal,9661,19323,1.5
dispute,9661,19323,
resolve,9661,19323,
deposit,9661,19324,2.0
dispute,9661,19324,
chargeback,9661,19324,
deposit,9662,19324,2.0
dispute,9662,19324,
resolve,9662,19324,
withdrawal,9662,19325,1.5
dispute,9662,19325,
resolve,9662,19325,
deposit,9662,19326,2.0
dispute,9662,19326,
chargeback,9662,19326,
deposit,9663,19326,2.0
dispute,9663,19326,
resolve,9663,19326,
withdrawal,9663,19327,1.5
dispute,9663,19327,
resolve,9663,19327,
deposit,9663,19328,2.0
dispute,9663,19328,
chargeback,9663,19328,
deposit,9664,19328,2.0
dispute,9664,19328,
resolve,9664,19328,
withdrawal,9664,19329,1.5
dispute,9664,19329,
resolve,9664,19329,
deposit,9664,19330,2.0
dispute,9664,19330,
chargeback,9664,19330,
deposit,9665,19330,2.0
dispute,9665,19330,
resolve,9665,19330,
withdrawal,9665,19331,1.5
dispute,9665,19331,
resolve,9665,19331,
deposit,9665,19332,2.0
dispute,9665,19332,
chargeback,9665,19332,
deposit,9666,19332,2.0
dispute,9666,19332,
resolve,9666,19332,
withdrawal,9666,19333,1.5
dispute,9666,19333,
resolve,9666,19333,
deposit,9666,19334,2.0
dispute,9666,19334,
chargeback,9666,19334,
deposit,9667,19334,2.0
dispute,9667,19334,
resolve,9667,19334,
withdrawal,9667,19335,1.5
dispute,9667,19335,
resolve,9667,19335,
deposit,9667,19336,2.0
dispute,9667,19336,
chargeback,9667,19336,
deposit,9668,19336,2.0
dispute,9668,19336,
resolve,9668,19336,
withdrawal,9668,19337,1.5
dispute,9668,19337,
resolve,9668,19337,
deposit,9668,19338,2.0
dispute,9668,19338,
chargeback,9668,19338,
deposit,9669,19338,2.0
dispute,9669,19338,
resolve,9669,19338,
withdrawal,9669,19339,1.5
dispute,9669,19339,
resolve,9669,19339,
deposit,9669,19340,2.0
dispute,9669,19340,
chargeback,9669,19340,
deposit,9670,19340,2.0
dispute,9670,19340,
resolve,9670,19340,
withdrawal,9670,19341,1.5
dispute,9670,19341,
resolve,9670,19341,
deposit,9670,19342,2.0
dispute,9670,19342,
chargeback,9670,19342,
deposit,9671,19342,2.0
dispute,9671,19342,
resolve,9671,19342,
withdrawal,9671,19343,1.5
dispute,9671,19343,
resolve,9671,19343,
deposit,9671,19344,2.0
dispute,9671,19344,
chargeback,9671,19344,
deposit,9672,19344,2.0
dispute,9672,19344,
resolve,9672,19344,
withdrawal,9672,19345,1.5
dispute,9672,19345,
resolve,9672,19345,
deposit,9672,19346,2.0
dispute,9672,19346,
chargeback,9672,19346,
deposit,9673,19346,2.0
dispute,9673,19346,
resolve,9673,19346,
withdrawal,9673,19347,1.5
dispute,9673,19347,
resolve,9673,19347,
deposit,9673,19348,2.0
dispute,9673,19348,
chargeback,9673,19348,
deposit,9674,19348,2.0
dispute,9674,19348,
resolve,9674,19348,
withdrawal,9674,19349,1.5
dispute,9674,19349,
resolve,9674,19349,
deposit,9674,19350,2.0
dispute,9674,19350,
chargeback,9674,19350,
deposit,9675,19350,2.0
dispute,9675,19350,
resolve,9675,19350,
withdrawal,9675,19351,1.5
dispute,9675,19351,
resolve,9675,19351,
deposit,9675,19352,2.0
dispute,9675,19352,
chargeback,9675,19352,
deposit,9676,19352,2.0
dispute,9676,19352,
resolve,9676,19352,
withdrawal,9676,19353,1.5
dispute,9676,19353,
resolve,9676,19353,
deposit,9676,19354,2.0
dispute,9676,19354,
chargeback,9676,19354,
deposit,9677,19354,2.0
dispute,9677,19354,
resolve,9677,19354,
withdrawal,9677,19355,1.5
dispute,9677,19355,
resolve,9677,19355,
deposit,9677,19356,2.0
dispute,9677,19356,
chargeback,9677,19356,
deposit,9678,19356,2.0
dispute,9678,19356,
resolve,9678,19356,
withdrawal,9678,19357,1.5
dispute,9678,19357,
resolve,9678,19357,
deposit,9678,19358,2.0
dispute,9678,19358,
chargeback,9678,19358,
deposit,9679,19358,2.0
dispute,9679,19358,
resolve,9679,19358,
withdrawal,9679,19359,1.5
dispute,9679,19359,
resolve,9679,19359,
deposit,9679,19360,2.0
dispute,9679,19360,
chargeback,9679,19360,
deposit,9680,19360,2.0
dispute,9680,19360,
resolve,9680,19360,
withdrawal,9680,19361,1.5
dispute,9680,19361,
resolve,9680,19361,
deposit,9680,19362,2.0
dispute,9680,19362,
chargeback,9680,19362,
deposit,9681,19362,2.0
dispute,9681,19362,
resolve,9681,19362,
withdrawal,9681,19363,1.5
dispute,9681,19363,
resolve,9681,19363,
deposit,9681,19364,2.0
dispute,9681,19364,
chargeback,9681,19364,
deposit,9682,19364,2.0
dispute,9682,19364,
resolve,9682,19364,
withdrawal,9682,19365,1.5
dispute,9682,19365,
resolve,9682,19365,
deposit,9682,19366,2.0
dispute,9682,19366,
chargeback,9682,19366,
deposit,9683,19366,2.0
dispute,9683,19366,
resolve,9683,19366,
withdrawal,9683,19367,1.5
dispute,9683,19367,
resolve,9683,19367,
deposit,9683,19368,2.0
dispute,9683,19368,
chargeback,9683,19368,
deposit,9684,19368,2.0
dispute,9684,19368,
resolve,9684,19368,
withdrawal,9684,19369,1.5
dispute,9684,19369,
resolve,9684,19369,
deposit,9684,19370,2.0
dispute,9684,19370,
chargeback,9684,19370,
deposit,9685,19370,2.0
dispute,9685,19370,
resolve,9685,19370,
withdrawal,9685,19371,1.5
dispute,9685,19371,
resolve,9685,19371,
deposit,9685,19372,2.0
dispute,9685,19372,
chargeback,9685,19372,
deposit,9686,19372,2.0
dispute,9686,19372,
resolve,9686,19372,
withdrawal,9686,19373,1.5
dispute,9686,19373,
resolve,9686,19373,
deposit,9686,19374,2.0
dispute,9686,19374,
chargeback,9686,19374,
deposit,9687,19374,2.0
dispute,9687,19374,
resolve,9687,19374,
withdrawal,9687,19375,1.5
dispute,9687,19375,
resolve,9687,19375,
deposit,9687,19376,2.0
dispute,9687,19376,
chargeback,9687,19376,
deposit,9688,19376,2.0
dispute,9688,19376,
resolve,9688,19376,
withdrawal,9688,19377,1.5
dispute,9688,19377,
resolve,9688,19377,
deposit,9688,19378,2.0
dispute,9688,19378,
chargeback,9688,19378,
deposit,9689,19378,2.0
dispute,9689,19378,
resolve,9689,19378,
withdrawal,9689,19379,1.5
dispute,9689,19379,
resolve,9689,19379,
deposit,9689,19380,2.0
dispute,9689,19380,
chargeback,9689,19380,
deposit,9690,19380,2.0
dispute,9690,19380,
resolve,9690,19380,
withdrawal,9690,19381,1.5
dispute,9690,19381,
resolve,9690,19381,
deposit,9690,19382,2.0
dispute,9690,19382,
chargeback,9690,19382,
deposit,9691,19382,2.0
dispute,9691,19382,
resolve,9691,19382,
withdrawal,9691,19383,1.5
dispute,9691,19383,
resolve,9691,19383,
deposit,9691,19384,2.0
dispute,9691,19384,
chargeback,9691,19384,
deposit,9692,19384,2.0
dispute,9692,19384,
resolve,9692,19384,
withdrawal,9692,19385,1.5
dispute,9692,19385,
resolve,9692,19385,
deposit,9692,19386,2.0
dispute,9692,19386,
chargeback,9692,19386,
deposit,9693,19386,2.0
dispute,9693,19386,
resolve,9693,19386,
withdrawal,9693,19387,1.5
dispute,9693,19387,
resolve,9693,19387,
deposit,9693,19388,2.0
dispute,9693,19388,
chargeback,9693,19388,
deposit,9694,19388,2.0
dispute,9694,19388,
resolve,9694,19388,
withdrawal,9694,19389,1.5
dispute,9694,19389,
resolve,9694,19389,
deposit,9694,19390,2.0
dispute,9694,19390,
chargeback,9694,19390,
deposit,9695,19390,2.0
dispute,9695,19390,
resolve,9695,19390,
withdrawal,9695,19391,1.5
dispute,9695,19391,
resolve,9695,19391,
deposit,9695,19392,2.0
dispute,9695,19392,
chargeback,9695,19392,
deposit,9696,19392,2.0
dispute,9696,19392,
resolve,9696,19392,
withdrawal,9696,19393,1.5
dispute,9696,19393,
resolve,9696,19393,
deposit,9696,19394,2.0
dispute,9696,19394,
chargeback,9696,19394,
deposit,9697,19394,2.0
dispute,9697,19394,
resolve,9697,19394,
withdrawal,9697,19395,1.5
dispute,9697,19395,
resolve,9697,19395,
deposit,9697,19396,2.0
dispute,9697,19396,
chargeback,9697,19396,
deposit,9698,19396,2.0
dispute,9698,19396,
resolve,9698,19396,
withdrawal,9698,19397,1.5
dispute,9698,19397,
resolve,9698,19397,
deposit,9698,19398,2.0
dispute,9698,19398,
chargeback,9698,19398,
deposit,9699,19398,2.0
dispute,9699,19398,
resolve,9699,19398,
withdrawal,9699,19399,1.5
dispute,9699,19399,
resolve,9699,19399,
deposit,9699,19400,2.0
dispute,9699,19400,
chargeback,9699,19400,
deposit,9700,19400,2.0
dispute,9700,19400,
resolve,9700,19400,
withdrawal,9700,19401,1.5
dispute,9700,19401,
resolve,9700,19401,
deposit,9700,19402,2.0
dispute,9700,19402,
chargeback,9700,19402,
deposit,9701,19402,2.0
dispute,9701,19402,
resolve,9701,19402,
withdrawal,9701,19403,1.5
dispute,9701,19403,
resolve,9701,19403,
deposit,9701,19404,2.0
dispute,9701,19404,
chargeback,9701,19404,
deposit,9702,19404,2.0
dispute,9702,19404,
resolve,9702,19404,
withdrawal,9702,19405,1.5
dispute,9702,19405,
resolve,9702,19405,
deposit,9702,19406,2.0
dispute,9702,19406,
chargeback,9702,19406,
deposit,9703,19406,2.0
dispute,9703,19406,
resolve,9703,19406,
withdrawal,9703,19407,1.5
dispute,9703,19407,
resolve,9703,19407,
deposit,9703,19408,2.0
dispute,9703,19408,
chargeback,9703,19408,
deposit,9704,19408,2.0
dispute,9704,19408,
resolve,9704,19408,
withdrawal,9704,19409,1.5
dispute,9704,19409,
resolve,9704,19409,
deposit,9704,19410,2.0
dispute,9704,19410,
chargeback,9704,19410,
deposit,9705,19410,2.0
dispute,9705,19410,
resolve,9705,19410,
withdrawal,9705,19411,1.5
dispute,9705,19411,
resolve,9705,19411,
deposit,9705,19412,2.0
dispute,9705,19412,
chargeback,9705,19412,
deposit,9706,19412,2.0
dispute,9706,19412,
resolve,9706,19412,
withdrawal,9706,19413,1.5
dispute,9706,19413,
resolve,9706,19413,
deposit,9706,19414,2.0
dispute,9706,19414,
chargeback,9706,19414,
deposit,9707,19414,2.0
dispute,9707,19414,
resolve,9707,19414,
withdrawal,9707,19415,1.5
dispute,9707,19415,
resolve,9707,19415,
deposit,9707,19416,2.0
dispute,9707,19416,
chargeback,9707,19416,
deposit,9708,19416,2.0
dispute,9708,19416,
resolve,9708,19416,
withdrawal,9708,19417,1.5
dispute,9708,19417,
resolve,9708,19417,
deposit,9708,19418,2.0
dispute,9708,19418,
chargeback,9708,19418,
deposit,9709,19418,2.0
dispute,9709,19418,
resolve,9709,19418,
withdrawal,9709,19419,1.5
dispute,9709,19419,
resolve,9709,19419,
deposit,9709,19420,2.0
dispute,9709,19420,
chargeback,9709,19420,
deposit,9710,19420,2.0
dispute,9710,19420,
resolve,9710,19420,
withdrawal,9710,19421,1.5
dispute,9710,19421,
resolve,9710,19421,
deposit,9710,19422,2.0
dispute,9710,19422,
chargeback,9710,19422,
deposit,9711,19422,2.0
dispute,9711,19422,
resolve,9711,19422,
withdrawal,9711,19423,1.5
dispute,9711,19423,
resolve,9711,19423,
deposit,9711,19424,2.0
dispute,9711,19424,
chargeback,9711,19424,
deposit,9712,19424,2.0
dispute,9712,19424,
resolve,9712,19424,
withdrawal,9712,19425,1.5
dispute,9712,19425,
resolve,9712,19425,
deposit,9712,19426,2.0
dispute,9712,19426,
chargeback,9712,19426,
deposit,9713,19426,2.0
dispute,9713,19426,
resolve,9713,19426,
withdrawal,9713,19427,1.5
dispute,9713,19427,
resolve,9713,19427,
deposit,9713,19428,2.0
dispute,9713,19428,
chargeback,9713,19428,
deposit,9714,19428,2.0
dispute,9714,19428,
resolve,9714,19428,
withdrawal,9714,19429,1.5
dispute,9714,19429,
resolve,9714,19429,
deposit,9714,19430,2.0
dispute,9714,19430,
chargeback,9714,19430,
deposit,9715,19430,2.0
dispute,9715,19430,
resolve,9715,19430,
withdrawal,9715,19431,1.5
dispute,9715,19431,
resolve,9715,19431,
deposit,9715,19432,2.0
dispute,9715,19432,
chargeback,9715,19432,
deposit,9716,19432,2.0
dispute,9716,19432,
resolve,9716,19432,
withdrawal,9716,19433,1.5
dispute,9716,19433,
resolve,9716,19433,
deposit,9716,19434,2.0
dispute,9716,19434,
chargeback,9716,19434,
deposit,9717,19434,2.0
dispute,9717,19434,
resolve,9717,19434,
withdrawal,9717,19435,1.5
dispute,9717,19435,
resolve,9717,19435,
deposit,9717,19436,2.0
dispute,9717,19436,
chargeback,9717,19436,
deposit,9718,19436,2.0
dispute,9718,19436,
resolve,9718,19436,
withdrawal,9718,19437,1.5
dispute,9718,19437,
resolve,9718,19437,
deposit,9718,19438,2.0
dispute,9718,19438,
chargeback,9718,19438,
deposit,9719,19438,2.0
dispute,9719,19438,
resolve,9719,19438,
withdrawal,9719,19439,1.5
dispute,9719,19439,
resolve,9719,19439,
deposit,9719,19440,2.0
dispute,9719,19440,
chargeback,9719,19440,
deposit,9720,19440,2.0
dispute,9720,19440,
resolve,9720,19440,
withdrawal,9720,19441,1.5
dispute,9720,19441,
resolve,9720,19441,
deposit,9720,19442,2.0
dispute,9720,19442,
chargeback,9720,19442,
deposit,9721,19442,2.0
dispute,9721,19442,
resolve,9721,19442,
withdrawal,9721,19443,1.5
dispute,9721,19443,
resolve,9721,19443,
deposit,9721,19444,2.0
dispute,9721,19444,
chargeback,9721,19444,
deposit,9722,19444,2.0
dispute,9722,19444,
resolve,9722,19444,
withdrawal,9722,19445,1.5
dispute,9722,19445,
resolve,9722,19445,
deposit,9722,19446,2.0
dispute,9722,19446,
chargeback,9722,19446,
deposit,9723,19446,2.0
dispute,9723,19446,
resolve,9723,19446,
withdrawal,9723,19447,1.5
dispute,9723,19447,
resolve,9723,19447,
deposit,9723,19448,2.0
dispute,9723,19448,
chargeback,9723,19448,
deposit,9724,19448,2.0
dispute,9724,19448,
resolve,9724,19448,
withdrawal,9724,19449,1.5
dispute,9724,19449,
resolve,9724,19449,
deposit,9724,19450,2.0
dispute,9724,19450,
chargeback,9724,19450,
deposit,9725,19450,2.0
dispute,9725,19450,
resolve,9725,19450,
withdrawal,9725,19451,1.5
dispute,9725,19451,
resolve,9725,19451,
deposit,9725,19452,2.0
dispute,9725,19452,
chargeback,9725,19452,
deposit,9726,19452,2.0
dispute,9726,19452,
resolve,9726,19452,
withdrawal,9726,19453,1.5
dispute,9726,19453,
resolve,9726,19453,
deposit,9726,19454,2.0
dispute,9726,19454,
chargeback,9726,19454,
deposit,9727,19454,2.0
dispute,9727,19454,
resolve,9727,19454,
withdrawal,9727,19455,1.5
dispute,9727,19455,
